date,product_id,category,brand,region,channel,season,base_price,current_price,price_change_pct,discount_pct,promotion_type,units_sold,revenue,inventory_level,stockout_flag,demand_index,unit_cost,competitor_price
2026-03-31,P1456,Groceries,FreshFarm,AU,web,Spring,310.02,310.02,0.0,0,None,3,930.06,235,0,66.67,127.80,326.51
2026-01-01,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,237,0,86.96,98.63,220.20
2026-01-02,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,3,645.27,282,0,130.43,136.16,244.99
2026-01-03,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,1,215.09,347,0,43.48,140.90,207.00
2026-01-04,P1457,Groceries,NatureBest,DE,web,Winter,215.09,150.56,-30.0,30,Percentage Discount,1,150.56,425,0,43.48,120.66,215.01
2026-01-05,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,3,645.27,340,0,130.43,141.84,229.37
2026-01-06,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,202,0,86.96,110.64,209.46
2026-01-07,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,365,0,86.96,134.37,231.47
2026-01-08,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,129.05,-40.0,40,Flash Sale,3,387.15,107,0,130.43,129.74,230.04
2026-01-09,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,3,645.27,263,0,130.43,142.29,209.45
2026-01-10,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,197,0,86.96,139.93,234.80
2026-01-11,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,386,0,86.96,141.55,225.64
2026-01-12,P1457,Groceries,NatureBest,DE,app,Winter,215.09,139.81,-35.0,35,Buy One Get One,4,559.24,294,0,173.91,128.21,222.43
2026-01-13,P1457,Groceries,NatureBest,DE,app,Winter,215.09,182.83,-15.0,15,Percentage Discount,2,365.66,249,0,86.96,110.52,231.00
2026-01-14,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,3,645.27,264,0,130.43,118.37,233.05
2026-01-15,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,129.05,-40.0,40,Clearance,3,387.15,335,0,130.43,104.56,224.74
2026-01-16,P1457,Groceries,NatureBest,DE,web,Winter,215.09,172.07,-20.0,20,Flash Sale,2,344.14,310,0,86.96,131.90,207.91
2026-01-17,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,3,645.27,303,0,130.43,103.92,244.24
2026-01-18,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,253,0,86.96,116.57,239.14
2026-01-19,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,218,0,130.43,119.42,241.92
2026-01-20,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,243,0,86.96,144.91,233.19
2026-01-21,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,332,0,86.96,109.45,233.63
2026-01-22,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,388,0,130.43,135.83,226.23
2026-01-23,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,251,0,86.96,90.00,222.75
2026-01-24,P1457,Groceries,NatureBest,DE,web,Winter,215.09,182.83,-15.0,15,Member Offer,2,365.66,186,0,86.96,149.70,246.76
2026-01-25,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,322,0,86.96,125.28,211.76
2026-01-26,P1457,Groceries,NatureBest,DE,app,Winter,215.09,193.58,-10.0,10,Member Offer,1,193.58,398,0,43.48,139.18,236.04
2026-01-27,P1457,Groceries,NatureBest,DE,app,Winter,215.09,150.56,-30.0,30,Flash Sale,4,602.24,425,0,173.91,125.28,245.10
2026-01-28,P1457,Groceries,NatureBest,DE,web,Winter,215.09,161.32,-25.0,25,Percentage Discount,3,483.96,147,0,130.43,96.77,221.21
2026-01-29,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,3,645.27,382,0,130.43,106.95,244.03
2026-01-30,P1457,Groceries,NatureBest,DE,app,Winter,215.09,182.83,-15.0,15,Percentage Discount,2,365.66,435,0,86.96,107.11,247.15
2026-01-31,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,129.05,-40.0,40,Clearance,2,258.1,352,0,86.96,125.75,221.47
2026-02-01,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,223,0,86.96,103.86,235.54
2026-02-02,P1457,Groceries,NatureBest,DE,web,Winter,215.09,150.56,-30.0,30,Flash Sale,3,451.68,353,0,130.43,98.68,231.72
2026-02-03,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,398,0,86.96,106.00,239.89
2026-02-04,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,235,0,130.43,118.22,235.99
2026-02-05,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,3,645.27,289,0,130.43,127.63,245.40
2026-02-06,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,329,0,86.96,148.19,204.58
2026-02-07,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,295,0,130.43,100.89,210.18
2026-02-08,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,193.58,-10.0,10,Percentage Discount,3,580.74,209,0,130.43,120.50,221.51
2026-02-09,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,3,645.27,366,0,130.43,126.15,243.35
2026-02-10,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,182.83,-15.0,15,Member Offer,3,548.49,386,0,130.43,87.25,208.71
2026-02-11,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,364,0,86.96,133.99,213.90
2026-02-12,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,1,215.09,300,0,43.48,135.34,208.02
2026-02-13,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,158,0,86.96,88.89,221.84
2026-02-14,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,251,0,86.96,88.33,247.14
2026-02-15,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,150,0,86.96,98.51,229.85
2026-02-16,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,3,645.27,178,0,130.43,113.93,244.58
2026-02-17,P1457,Groceries,NatureBest,DE,app,Winter,215.09,215.09,0.0,0,None,2,430.18,199,0,86.96,110.65,227.04
2026-02-18,P1457,Groceries,NatureBest,DE,app,Winter,215.09,193.58,-10.0,10,Member Offer,3,580.74,307,0,130.43,150.20,207.90
2026-02-19,P1457,Groceries,NatureBest,DE,app,Winter,215.09,150.56,-30.0,30,Clearance,3,451.68,233,0,130.43,106.79,230.37
2026-02-20,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,1,215.09,387,0,43.48,97.89,211.14
2026-02-21,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,161,0,86.96,89.30,213.24
2026-02-22,P1457,Groceries,NatureBest,DE,app,Winter,215.09,182.83,-15.0,15,Member Offer,3,548.49,337,0,130.43,138.16,220.06
2026-02-23,P1457,Groceries,NatureBest,DE,web,Winter,215.09,107.55,-50.0,50,Clearance,4,430.2,320,0,173.91,113.85,213.72
2026-02-24,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,1,215.09,316,0,43.48,139.53,218.63
2026-02-25,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,215.09,0.0,0,None,1,215.09,255,0,43.48,106.08,226.38
2026-02-26,P1457,Groceries,NatureBest,DE,web,Winter,215.09,215.09,0.0,0,None,2,430.18,231,0,86.96,96.59,238.34
2026-02-27,P1457,Groceries,NatureBest,DE,mobile,Winter,215.09,107.55,-50.0,50,Clearance,4,430.2,253,0,173.91,97.65,229.07
2026-02-28,P1457,Groceries,NatureBest,DE,app,Winter,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,345,0,130.43,109.08,242.41
2026-03-01,P1457,Groceries,NatureBest,DE,app,Spring,215.09,215.09,0.0,0,None,2,430.18,483,0,86.96,128.12,208.28
2026-03-02,P1457,Groceries,NatureBest,DE,app,Spring,215.09,139.81,-35.0,35,Buy One Get One,3,419.43,311,0,130.43,126.36,217.09
2026-03-03,P1457,Groceries,NatureBest,DE,app,Spring,215.09,215.09,0.0,0,None,2,430.18,231,0,86.96,112.06,208.83
2026-03-04,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,3,645.27,169,0,130.43,92.12,236.06
2026-03-05,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,172.07,-20.0,20,Flash Sale,2,344.14,191,0,86.96,134.42,210.58
2026-03-06,P1457,Groceries,NatureBest,DE,app,Spring,215.09,215.09,0.0,0,None,2,430.18,278,0,86.96,131.48,238.16
2026-03-07,P1457,Groceries,NatureBest,DE,app,Spring,215.09,193.58,-10.0,10,Member Offer,2,387.16,176,0,86.96,114.95,244.82
2026-03-08,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,2,430.18,289,0,86.96,129.98,208.58
2026-03-09,P1457,Groceries,NatureBest,DE,web,Spring,215.09,215.09,0.0,0,None,2,430.18,106,0,86.96,148.17,206.41
2026-03-10,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,150.56,-30.0,30,Flash Sale,2,301.12,207,0,86.96,124.23,245.81
2026-03-11,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,2,430.18,295,0,86.96,112.06,218.42
2026-03-12,P1457,Groceries,NatureBest,DE,web,Spring,215.09,215.09,0.0,0,None,2,430.18,393,0,86.96,104.23,204.85
2026-03-13,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,3,645.27,301,0,130.43,146.73,240.09
2026-03-14,P1457,Groceries,NatureBest,DE,app,Spring,215.09,150.56,-30.0,30,Percentage Discount,3,451.68,259,0,130.43,114.71,213.56
2026-03-15,P1457,Groceries,NatureBest,DE,web,Spring,215.09,215.09,0.0,0,None,1,215.09,372,0,43.48,119.33,234.24
2026-03-16,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,2,430.18,206,0,86.96,132.86,246.23
2026-03-17,P1457,Groceries,NatureBest,DE,app,Spring,215.09,215.09,0.0,0,None,1,215.09,372,0,43.48,109.87,245.50
2026-03-18,P1457,Groceries,NatureBest,DE,app,Spring,215.09,139.81,-35.0,35,Buy One Get One,3,419.43,259,0,130.43,105.54,235.21
2026-03-19,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,204.34,-5.0,5,Member Offer,2,408.68,230,0,86.96,150.52,230.98
2026-03-20,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,139.81,-35.0,35,Buy One Get One,3,419.43,363,0,130.43,102.42,212.18
2026-03-21,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,1,215.09,353,0,43.48,107.16,234.11
2026-03-22,P1457,Groceries,NatureBest,DE,web,Spring,215.09,129.05,-40.0,40,Flash Sale,2,258.1,372,0,86.96,114.89,211.48
2026-03-23,P1457,Groceries,NatureBest,DE,web,Spring,215.09,129.05,-40.0,40,Clearance,2,258.1,412,0,86.96,100.23,246.37
2026-03-24,P1457,Groceries,NatureBest,DE,app,Spring,215.09,215.09,0.0,0,None,2,430.18,360,0,86.96,139.34,232.15
2026-03-25,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,3,645.27,318,0,130.43,116.21,221.48
2026-03-26,P1457,Groceries,NatureBest,DE,app,Spring,215.09,215.09,0.0,0,None,1,215.09,217,0,43.48,129.50,244.65
2026-03-27,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,2,430.18,172,0,86.96,94.42,230.67
2026-03-28,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,215.09,0.0,0,None,2,430.18,185,0,86.96,118.77,236.74
2026-03-29,P1457,Groceries,NatureBest,DE,mobile,Spring,215.09,193.58,-10.0,10,Percentage Discount,1,193.58,242,0,43.48,99.87,217.98
2026-03-30,P1457,Groceries,NatureBest,DE,app,Spring,215.09,172.07,-20.0,20,Flash Sale,2,344.14,280,0,86.96,96.28,239.76
2026-03-31,P1457,Groceries,NatureBest,DE,web,Spring,215.09,161.32,-25.0,25,Percentage Discount,2,322.64,269,0,86.96,115.71,215.47
2026-01-01,P1457,Groceries,NatureBest,CA,web,Winter,215.09,182.83,-15.0,15,Percentage Discount,3,548.49,108,0,130.43,100.60,220.35
2026-01-02,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,345,0,86.96,149.39,215.86
2026-01-03,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,172.07,-20.0,20,Percentage Discount,2,344.14,259,0,86.96,89.77,236.37
2026-01-04,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,182.83,-15.0,15,Percentage Discount,3,548.49,438,0,130.43,131.64,241.14
2026-01-05,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,3,645.27,481,0,130.43,86.06,237.94
2026-01-06,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,1,215.09,258,0,43.48,126.79,212.77
2026-01-07,P1457,Groceries,NatureBest,CA,app,Winter,215.09,193.58,-10.0,10,Member Offer,2,387.16,184,0,86.96,99.47,213.25
2026-01-08,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,200,0,86.96,91.13,214.02
2026-01-09,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,3,645.27,274,0,130.43,140.93,238.03
2026-01-10,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,182.83,-15.0,15,Percentage Discount,3,548.49,411,0,130.43,126.21,209.04
2026-01-11,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,164,0,86.96,148.45,222.90
2026-01-12,P1457,Groceries,NatureBest,CA,web,Winter,215.09,139.81,-35.0,35,Buy One Get One,3,419.43,464,0,130.43,121.80,207.36
2026-01-13,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,2,430.18,407,0,86.96,123.04,210.48
2026-01-14,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,161.32,-25.0,25,Percentage Discount,3,483.96,316,0,130.43,121.51,220.86
2026-01-15,P1457,Groceries,NatureBest,CA,web,Winter,215.09,107.55,-50.0,50,Clearance,3,322.65,318,0,130.43,87.76,242.29
2026-01-16,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,1,215.09,315,0,43.48,104.52,216.10
2026-01-17,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,236,0,130.43,97.70,236.10
2026-01-18,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,176,0,86.96,144.09,225.32
2026-01-19,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,3,645.27,253,0,130.43,149.29,246.39
2026-01-20,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,232,0,86.96,100.31,242.87
2026-01-21,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,129.05,-40.0,40,Flash Sale,3,387.15,271,0,130.43,96.65,213.54
2026-01-22,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,337,0,86.96,131.78,240.13
2026-01-23,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,182.83,-15.0,15,Percentage Discount,3,548.49,146,0,130.43,142.16,222.52
2026-01-24,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,193.58,-10.0,10,Member Offer,2,387.16,174,0,86.96,104.60,226.50
2026-01-25,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,1,215.09,326,0,43.48,136.88,217.67
2026-01-26,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,70,0,86.96,128.41,234.23
2026-01-27,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,2,430.18,376,0,86.96,114.88,213.47
2026-01-28,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,129.05,-40.0,40,Flash Sale,3,387.15,298,0,130.43,109.35,229.52
2026-01-29,P1457,Groceries,NatureBest,CA,web,Winter,215.09,182.83,-15.0,15,Member Offer,2,365.66,326,0,86.96,132.40,209.62
2026-01-30,P1457,Groceries,NatureBest,CA,app,Winter,215.09,139.81,-35.0,35,Buy One Get One,4,559.24,379,0,173.91,91.14,210.12
2026-01-31,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,296,0,86.96,140.31,240.14
2026-02-01,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,369,0,86.96,117.26,210.75
2026-02-02,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,161.32,-25.0,25,Percentage Discount,3,483.96,468,0,130.43,143.23,233.13
2026-02-03,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,2,430.18,330,0,86.96,97.38,241.83
2026-02-04,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,2,430.18,358,0,86.96,140.10,230.79
2026-02-05,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,3,645.27,248,0,130.43,97.98,224.92
2026-02-06,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,184,0,130.43,134.60,241.89
2026-02-07,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,132,0,130.43,94.79,220.23
2026-02-08,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,324,0,130.43,118.51,213.92
2026-02-09,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,241,0,86.96,99.69,204.73
2026-02-10,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,313,0,130.43,97.60,239.82
2026-02-11,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,2,430.18,325,0,86.96,117.09,206.98
2026-02-12,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,1,215.09,283,0,43.48,115.07,246.41
2026-02-13,P1457,Groceries,NatureBest,CA,app,Winter,215.09,204.34,-5.0,5,Member Offer,3,613.02,318,0,130.43,150.29,222.99
2026-02-14,P1457,Groceries,NatureBest,CA,web,Winter,215.09,150.56,-30.0,30,Percentage Discount,3,451.68,331,0,130.43,109.87,227.74
2026-02-15,P1457,Groceries,NatureBest,CA,web,Winter,215.09,182.83,-15.0,15,Percentage Discount,1,182.83,321,0,43.48,145.83,213.54
2026-02-16,P1457,Groceries,NatureBest,CA,app,Winter,215.09,215.09,0.0,0,None,3,645.27,163,0,130.43,115.23,241.07
2026-02-17,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,367,0,130.43,94.56,245.35
2026-02-18,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,1,215.09,261,0,43.48,100.19,209.87
2026-02-19,P1457,Groceries,NatureBest,CA,web,Winter,215.09,129.05,-40.0,40,Clearance,4,516.2,341,0,173.91,107.75,218.90
2026-02-20,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,2,430.18,55,0,86.96,97.29,241.39
2026-02-21,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,305,0,130.43,103.31,208.86
2026-02-22,P1457,Groceries,NatureBest,CA,web,Winter,215.09,215.09,0.0,0,None,3,645.27,361,0,130.43,103.91,211.73
2026-02-23,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,269,0,130.43,104.52,219.10
2026-02-24,P1457,Groceries,NatureBest,CA,web,Winter,215.09,172.07,-20.0,20,Flash Sale,3,516.21,370,0,130.43,150.45,246.69
2026-02-25,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,236,0,86.96,150.48,209.52
2026-02-26,P1457,Groceries,NatureBest,CA,app,Winter,215.09,172.07,-20.0,20,Flash Sale,4,688.28,271,0,173.91,122.99,221.82
2026-02-27,P1457,Groceries,NatureBest,CA,mobile,Winter,215.09,215.09,0.0,0,None,2,430.18,204,0,86.96,145.62,241.26
2026-02-28,P1457,Groceries,NatureBest,CA,web,Winter,215.09,172.07,-20.0,20,Flash Sale,2,344.14,250,0,86.96,98.27,219.42
2026-03-01,P1457,Groceries,NatureBest,CA,web,Spring,215.09,107.55,-50.0,50,Clearance,2,215.1,415,0,86.96,125.77,224.60
2026-03-02,P1457,Groceries,NatureBest,CA,mobile,Spring,215.09,172.07,-20.0,20,Flash Sale,3,516.21,218,0,130.43,88.55,210.80
2026-03-03,P1457,Groceries,NatureBest,CA,web,Spring,215.09,139.81,-35.0,35,Buy One Get One,2,279.62,356,0,86.96,95.31,247.00
2026-03-04,P1457,Groceries,NatureBest,CA,web,Spring,215.09,215.09,0.0,0,None,1,215.09,296,0,43.48,88.18,211.45
2026-03-05,P1457,Groceries,NatureBest,CA,app,Spring,215.09,193.58,-10.0,10,Percentage Discount,3,580.74,283,0,130.43,116.57,229.93
2026-03-06,P1457,Groceries,NatureBest,CA,app,Spring,215.09,193.58,-10.0,10,Member Offer,2,387.16,294,0,86.96,121.33,231.20
2026-03-07,P1457,Groceries,NatureBest,CA,web,Spring,215.09,215.09,0.0,0,None,2,430.18,246,0,86.96,89.29,239.66
2026-03-08,P1457,Groceries,NatureBest,CA,app,Spring,215.09,215.09,0.0,0,None,3,645.27,265,0,130.43,103.27,226.77
2026-03-09,P1457,Groceries,NatureBest,CA,app,Spring,215.09,215.09,0.0,0,None,2,430.18,458,0,86.96,115.91,226.04
2026-03-10,P1457,Groceries,NatureBest,CA,web,Spring,215.09,150.56,-30.0,30,Percentage Discount,2,301.12,290,0,86.96,115.42,214.95
2026-03-11,P1457,Groceries,NatureBest,CA,app,Spring,215.09,107.55,-50.0,50,Clearance,4,430.2,262,0,173.91,99.43,233.25
2026-03-12,P1457,Groceries,NatureBest,CA,mobile,Spring,215.09,139.81,-35.0,35,Buy One Get One,2,279.62,434,0,86.96,143.39,232.32
2026-03-13,P1457,Groceries,NatureBest,CA,app,Spring,215.09,150.56,-30.0,30,Flash Sale,2,301.12,286,0,86.96,123.63,226.54
2026-03-14,P1457,Groceries,NatureBest,CA,app,Spring,215.09,215.09,0.0,0,None,2,430.18,307,0,86.96,114.00,223.96
2026-03-15,P1457,Groceries,NatureBest,CA,app,Spring,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,269,0,130.43,122.05,231.73
2026-03-16,P1457,Groceries,NatureBest,CA,app,Spring,215.09,182.83,-15.0,15,Percentage Discount,2,365.66,192,0,86.96,121.78,233.28
2026-03-17,P1457,Groceries,NatureBest,CA,mobile,Spring,215.09,215.09,0.0,0,None,2,430.18,191,0,86.96,87.90,234.90
2026-03-18,P1457,Groceries,NatureBest,CA,app,Spring,215.09,161.32,-25.0,25,Percentage Discount,3,483.96,332,0,130.43,120.14,244.53
2026-03-19,P1457,Groceries,NatureBest,CA,web,Spring,215.09,215.09,0.0,0,None,2,430.18,364,0,86.96,95.20,224.65
2026-03-20,P1457,Groceries,NatureBest,CA,web,Spring,215.09,215.09,0.0,0,None,1,215.09,363,0,43.48,89.04,206.08
2026-03-21,P1457,Groceries,NatureBest,CA,web,Spring,215.09,215.09,0.0,0,None,2,430.18,345,0,86.96,104.71,233.25
2026-03-22,P1457,Groceries,NatureBest,CA,app,Spring,215.09,215.09,0.0,0,None,2,430.18,100,0,86.96,91.20,238.07
2026-03-23,P1457,Groceries,NatureBest,CA,app,Spring,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,211,0,130.43,146.10,214.61
2026-03-24,P1457,Groceries,NatureBest,CA,web,Spring,215.09,193.58,-10.0,10,Member Offer,2,387.16,185,0,86.96,128.38,231.12
2026-03-25,P1457,Groceries,NatureBest,CA,web,Spring,215.09,215.09,0.0,0,None,2,430.18,277,0,86.96,142.51,234.49
2026-03-26,P1457,Groceries,NatureBest,CA,web,Spring,215.09,139.81,-35.0,35,Buy One Get One,2,279.62,235,0,86.96,144.40,229.01
2026-03-27,P1457,Groceries,NatureBest,CA,mobile,Spring,215.09,215.09,0.0,0,None,0,0.0,333,0,0.0,137.00,207.97
2026-03-28,P1457,Groceries,NatureBest,CA,mobile,Spring,215.09,193.58,-10.0,10,Member Offer,2,387.16,215,0,86.96,114.01,221.19
2026-03-29,P1457,Groceries,NatureBest,CA,app,Spring,215.09,161.32,-25.0,25,Percentage Discount,2,322.64,126,0,86.96,88.52,228.50
2026-03-30,P1457,Groceries,NatureBest,CA,mobile,Spring,215.09,215.09,0.0,0,None,3,645.27,272,0,130.43,110.77,247.02
2026-03-31,P1457,Groceries,NatureBest,CA,app,Spring,215.09,215.09,0.0,0,None,2,430.18,329,0,86.96,148.08,231.04
2026-01-01,P1457,Groceries,NatureBest,AU,mobile,Winter,215.09,172.07,-20.0,20,Flash Sale,3,516.21,304,0,130.43,140.34,211.20
2026-01-02,P1457,Groceries,NatureBest,AU,mobile,Winter,215.09,215.09,0.0,0,None,3,645.27,252,0,130.43,91.91,212.35
2026-01-03,P1457,Groceries,NatureBest,AU,app,Winter,215.09,215.09,0.0,0,None,3,645.27,351,0,130.43,107.94,235.34
2026-01-04,P1457,Groceries,NatureBest,AU,web,Winter,215.09,172.07,-20.0,20,Percentage Discount,3,516.21,313,0,130.43,114.88,239.52
2026-01-05,P1457,Groceries,NatureBest,AU,mobile,Winter,215.09,182.83,-15.0,15,Percentage Discount,3,548.49,175,0,130.43,112.39,215.54
2026-01-06,P1457,Groceries,NatureBest,AU,web,Winter,215.09,215.09,0.0,0,None,2,430.18,441,0,86.96,98.46,240.08
2026-01-07,P1457,Groceries,NatureBest,AU,mobile,Winter,215.09,139.81,-35.0,35,Buy One Get One,3,419.43,258,0,130.43,125.97,211.02
2026-01-08,P1457,Groceries,NatureBest,AU,app,Winter,215.09,215.09,0.0,0,None,3,645.27,302,0,130.43,118.67,244.66
2026-01-09,P1457,Groceries,NatureBest,AU,web,Winter,215.09,215.09,0.0,0,None,2,430.18,175,0,86.96,126.46,225.96
2026-01-10,P1457,Groceries,NatureBest,AU,web,Winter,215.09,193.58,-10.0,10,Percentage Discount,2,387.16,409,0,86.96,127.09,242.31
2026-01-11,P1457,Groceries,NatureBest,AU,web,Winter,215.09,215.09,0.0,0,None,2,430.18,308,0,86.96,135.67,227.27
